id,model,model_type,category,subcategory,prompt_text,style_tags,use_case,popularity_score,why_it_works,model_specific_technique
seedance_20_0085,Seedance 2.0,video,Social Media,Viral Social Content,"Create an eye-catching stylized video of a street artist crafting a large-scale chalk mural on pavement. Use crumble and splash physics on chalk dust and water spray. Employ overhead aerial shots combined with handheld close-ups for detail and scope. Sync hand movements and chalk sounds to a modern indie acoustic track (@Audio1 indie acoustic) rhythm-matched with painting strokes. Use vibrant, saturated colors with a slight grain overlay for an authentic street vibe that enhances social sharing.","stylized, vibrant, authentic, dynamic, urban",social_viral,9,Striking visual art creation combined with rhythmic audio creates mesmerizing content for creative social audiences.,rhythm-matched chalk physics with crumble/splash and combined aerial/handheld camera
seedance_20_0086,Seedance 2.0,video,Social Media,Viral Social Content,"@Video1 [trending fast-paced dance routine] + A dynamic urban rooftop at sunset, featuring a diverse group of young adults performing a synchronized, high-energy dance with seamless transitions. Include physics-triggered flutter effects on loose clothing and hair matching the beat. Camera uses a 360 orbit with smooth dolly push to capture both group and individual close-ups. Cut to: slow-motion shots highlighting fluid hand and footwork with rhythm-matched lighting pulses. Audio notes: upbeat electronic dance track with clear, strong beats driving motion.","cinematic, fluid motion, rhythm-matched, urban, vibrant",social_viral,9,"Combines high-energy dance with immersive camera work and physics-triggered motion for engaging, shareable content.",audio-driven motion with physics-triggered flutter
seedance_20_0087,Seedance 2.0,video,Social Media,Viral Social Content,"@Image1 [colorful smoothie bowl] + Close-up of hands artistically preparing a bright smoothie bowl with cascading fresh fruits, nuts, and edible flowers. Include physics-based ripple and cascade triggers as ingredients fall and blend naturally. Camera uses rack focus from ingredients in foreground to bowl in background, emphasizing texture and freshness. Cut to: overhead shot with gentle crane tilt down showcasing the final artful arrangement. Audio notes: light, upbeat acoustic music with nature sounds to enhance freshness vibe.","photorealistic, close-up, natural, fresh, food photography",social_viral,8,"Appeals to health-conscious audiences through detailed, sensory-rich food presentation enhanced by natural physics effects.",physics-triggered cascade and ripple with rack focus
seedance_20_0088,Seedance 2.0,video,Social Media,Viral Social Content,"@Video1 [trendy pet tricks compilation] + A cozy living room setting where a playful dog performs a series of impressive tricks—jumping, catching, and balancing. Trigger physics-based splash effects from a water bowl and flutter effects on falling leaves from a plant knocked over playfully. Camera uses handheld style with gentle tilt ups and downs to follow the dog's agile movements, enhancing natural momentum and fluidity. Cut to: reaction shots of joyful owner clapping and laughing. Audio notes: cheerful, upbeat tune with synchronized dog bark sound effects.","natural momentum, playful, handheld, cozy, family-friendly",social_viral,9,Captures emotional engagement through relatable pet content enhanced with physics-accurate playful motion.,physics-accurate motion with handheld camera and audio-visual sync
seedance_20_0089,Seedance 2.0,video,Social Media,Viral Social Content,"@Image1 [minimalist workspace with tech gadgets] + Sleek, modern desk environment showcasing a smartphone displaying a viral app interface. Include subtle physics-triggered ripple on a coffee cup surface as hand approaches. Camera uses a smooth crane tilt down to reveal clean desk with ambient light reflections. Cut to: close-up of fingers swiping, triggering billows of digital particles syncing to touch rhythm. Audio notes: soft lo-fi beats reinforcing a calm but engaging tech vibe.","stylized, minimalist, technology, ambient, clean",social_viral,7,Blends tech appeal with elegant motion effects that highlight app interactivity and calm productivity aesthetic.,physics-triggered ripple and billows with audio-driven particle effects
seedance_20_0090,Seedance 2.0,video,Social Media,Viral Social Content,"@Video1 [fast-cut travel highlights] + Montage of vibrant cityscapes and natural landscapes with quick cuts showing iconic landmarks, street food, and smiling faces. Use physics-triggered shatter and crumble effects to transition between scenes, simulating breaking through portals. Camera employs aerial drone shots switching to handheld street-level views for immersive contrast. Cut to: sunset time-lapse with fluid 360 orbit of a skyline. Audio notes: energetic world music with tempo changes matched to cut speed.","dynamic, multi-shot, aerial, immersive, energetic",social_viral,10,"Creates fast-paced, visually captivating travel content utilizing creative physics transitions and varied camera angles for high shareability.",physics-triggered shatter and crumble transitions with multi-shot aerial and handheld
seedance_20_0091,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"@Video1 [noir detective walking down rainy city street] + A brooding detective walks alone in a dimly lit, rain-soaked 1940s urban alley, neon signs flickering overhead. Raindrops create realistic splashes and ripples on the wet pavement, reflecting the moody blue and red lighting. + Physics triggers: splash, ripple + Camera: handheld dolly push following detective from behind, occasional tilt down to puddles + Cut to: close-up of detective’s eyes narrowing under brim of fedora + Audio notes: slow jazz with soft rain ambience, beat-synchronized footsteps","noir, photorealistic, cinematic, moody, film noir",film_scene,9,"Combines atmospheric lighting, rain physics, and tight camera work for immersive noir storytelling.",Physics triggers: splash and ripple
seedance_20_0092,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A tense hostage negotiation unfolds inside a claustrophobic office, fluorescent lights flickering above. The captor paces nervously as the negotiator remains calm, breath visible in the cold air. Physics triggers simulate flutter of loose papers and subtle billows from air vents. + Camera: 360 orbit slowly circling both characters, switching to rack focus between faces + Cut to: tight shot on negotiator’s steady hand gripping phone + Audio notes: rising suspenseful score with quiet breathing sounds, rhythm-matched to camera motion","cinematic, thriller, realistic, intense, dramatic",film_scene,8,The physical environment and camera angles heighten psychological tension effectively.,Physics triggers: flutter and billows
seedance_20_0093,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"An epic sci-fi chase across a neon-lit futuristic cityscape. The protagonist pilots a sleek hover bike weaving between towering skyscrapers, with physics-accurate swirls of dust and sparks flying from close calls. + Camera: aerial drone chase shot, dynamic crane tilt down to street level + Cut to: cockpit POV with rapid rack focus on approaching enemy craft + Audio notes: pulsating synthwave soundtrack, audio-driven motion sync to bike speed and turns","sci-fi, dynamic, futuristic, cinematic, thrilling",film_scene,10,"Combines high-energy motion, physics effects, and immersive camera work for exhilarating visuals.",Audio-visual sync: audio-driven motion
seedance_20_0094,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A quiet moment inside a sunlit artist’s studio filled with canvases and paint supplies. The artist dips a brush into vibrant paint, the brush bristles fluttering softly as color flows. Physics triggers create subtle billows of dust motes illuminated by warm rays through large windows. + Camera: slow dolly push into intimate close-up of paint strokes + Cut to: wide shot showing surrounding cluttered creativity + Audio notes: gentle classical piano, rhythm-matched to brushstrokes","cinematic, intimate, warm, realistic, artistic",film_scene,8,Soft lighting and subtle physics enhance the tactile beauty of a creative moment.,Physics triggers: flutter and billows
seedance_20_0095,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"In a post-apocalyptic wasteland, a lone survivor scavenges amongst crumbled ruins, dust swirling with each step. Physics triggers simulate rubble crumble realistically as hands brush debris aside. + Camera: handheld shaky following survivor’s steady exploration, cut to aerial overview of desolate landscape + Cut to: close-up on survivor’s determined face against harsh sunlight + Audio notes: sparse ambient drone, footsteps synced to rhythm, distant thunder rolls","post-apocalyptic, cinematic, gritty, realistic, dramatic",film_scene,9,The physics-driven environment and raw camera style create immersive desolation.,Physics triggers: crumble and swirl
seedance_20_0096,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A tense courtroom drama focusing on the intense exchange between defense lawyer and witness. Subtle flutter of papers on the desk, breath visible from nervous witness. + Camera: rack focus between lawyer’s steely gaze and witness’s fidgeting hands + Cut to: overhead crane shot of courtroom layout + Audio notes: soft but tense orchestral score synced with dialogue pacing","cinematic, dramatic, realistic, intense, dialogue-driven",film_scene,8,Camera work and physics subtly amplify the courtroom’s mounting tension.,Physics triggers: flutter and breath visible
seedance_20_0097,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A romantic evening picnic on a cliff overlooking the ocean at sunset. Light breeze causes fabric of the blanket and leaves to flutter gently, while waves create realistic ripples and splashes below. + Camera: crane tilt down from vibrant sky to couple laughing, 360 orbit for intimacy + Cut to: close-up on intertwined hands + Audio notes: soft acoustic guitar with natural ocean ambience, rhythm-matched to waves","romantic, cinematic, warm, naturalistic, photorealistic",film_scene,9,Combines natural physics with elegant camera movement for a heartfelt scene.,Physics triggers: ripple and flutter
seedance_20_0098,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"@Image1 [classic 1920s speakeasy interior] + A lively jazz club scene with patrons dancing, glasses clinking, and smoke swirling in the air. Physics simulation captures the flutter of cigarette smoke and the ripple of liquid in glasses. + Camera: handheld steadycam weaving through crowd, cutting to close-ups of band and dancers + Cut to: silhouette of a mysterious figure watching from shadows + Audio notes: upbeat jazz score, audio-visual sync on music beats and crowd movement","period, cinematic, stylized, lively, jazz age",film_scene,9,Detailed physics and dynamic camera create authentic period atmosphere.,Physics triggers: ripple and swirl
seedance_20_0099,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"An intense war zone scene: soldiers take cover as explosions shatter nearby walls, sending debris crumbling realistically. Dust billows into the air, and gunfire syncs rhythmically with camera cuts. + Camera: handheld shaky close-ups interspersed with aerial tracking shots + Cut to: slow motion of explosion impact + Audio notes: sharp, rhythmic gunfire and explosion sounds, beat-synchronized with visuals","action, cinematic, realistic, intense, gritty",film_scene,10,Combines physics-accurate destruction with tight editing and immersive sound design.,"Physics triggers: shatter, crumble"
seedance_20_0100,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A haunting surreal dreamscape where gravity shifts unpredictably; objects and fabric swirl and flutter in slow motion. The protagonist floats through twisting corridors with fluid motion, physics triggers exaggerate the dreamlike airflow around them. + Camera: slow dolly push combined with 360 orbit to enhance disorientation + Cut to: close-up on protagonist’s face showing confusion + Audio notes: ethereal ambient music with subtle heartbeat rhythm","surreal, cinematic, dreamlike, stylized, fluid",film_scene,8,Physics-driven surreal motion and camera work immerse viewers in dream logic.,Physics triggers: swirl and flutter
seedance_20_0101,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A tense sci-fi lab scene where a scientist monitors a volatile experiment. Glass containers shatter with realistic physics when instability occurs, while vapor billows from vents. + Camera: rack focus between scientist’s anxious face and chaotic experiment + Cut to: wide shot of lab with blinking lights + Audio notes: electronic suspense score, synchronized with experimental beeps","sci-fi, cinematic, intense, high-tech, realistic",film_scene,9,Physics simulation of shattering and vapor enhances high-stakes tension.,Physics triggers: shatter and billows
seedance_20_0102,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A heartfelt reunion at a snowy train station at night. Snowflakes flutter down gently, settling on characters’ coats. Breath is visible in cold air, and footsteps create realistic snow crunch and ripple. + Camera: slow crane tilt from sky to close embrace + Cut to: tight close-ups on emotional faces + Audio notes: soft orchestral strings with subtle ambient wind sounds synced to snowfall density","emotional, cinematic, naturalistic, warm despite cold, realistic",film_scene,9,Combines environmental physics and intimate camera work for emotional resonance.,Physics triggers: flutter and breath visible
seedance_20_0103,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A dark fantasy forest at dusk where glowing magical particles swirl in the air, illuminating twisted trees. Characters cautiously navigate while fabric and leaves flutter in an eerie breeze. + Camera: steadicam tracking shot weaving through trees, cut to dramatic close-ups + Audio notes: mystical choir with subtle wind effects, synchronized to swirling particle motion","fantasy, cinematic, stylized, mystical, atmospheric",film_scene,8,Physics-driven particle effects and immersive sound build a magical atmosphere.,Physics triggers: swirl and flutter
seedance_20_0104,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A high-stakes urban rooftop confrontation during a thunderstorm. Rain splashes and ripples realistically on the rooftop surface, wind causes clothes and hair to flutter violently. Lightning flashes sync with dramatic camera tilts. + Camera: handheld with occasional 360 orbit, rapid rack focus for tension + Cut to: slow motion jump between buildings + Audio notes: thunderclaps timed with camera cuts, intense electronic score","action, cinematic, dramatic, realistic, thrilling",film_scene,10,Combines natural elements physics and dynamic camera work for adrenaline-pumping visuals.,"Physics triggers: splash, ripple, flutter"
seedance_20_0105,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A nostalgic 1980s family kitchen scene at breakfast, sunlight streaming through lace curtains fluttering gently. Steam rises from coffee cups with billowing vapor physics. + Camera: slow dolly push capturing warm familial interactions + Cut to: close-up on child’s excited face + Audio notes: upbeat synth-pop song with natural kitchen sounds, tempo matched to camera moves","nostalgic, cinematic, warm, realistic, intimate",film_scene,8,Beautifully captures warmth and everyday life with subtle physics and sound sync.,Physics triggers: billows and flutter
seedance_20_0106,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A gritty cyberpunk bar fight. Neon lights flicker erratically, patrons scatter as glasses shatter, and shattered glass crumbles onto the floor realistically. Smoke and dust billow from broken vents. + Camera: handheld shaky close-ups + Cut to: slow-motion punch with swirling smoke + Audio notes: aggressive electronic rock syncs with fight choreography","cyberpunk, cinematic, gritty, stylized, intense",film_scene,9,Physics-accurate destruction and synced audio heighten the chaotic energy.,"Physics triggers: shatter, crumble, billows"
seedance_20_0107,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"An emotional farewell at an airport terminal at dawn. Fabric of scarves and coats flutter in gentle breeze created by open doors. Breath is visible in crisp morning air. Camera slowly dollies out revealing crowded terminal. + Cut to: close-up on tear-streaked face + Audio notes: soft piano with ambient airport sounds, synced to slow camera movement","emotional, cinematic, realistic, naturalistic, intimate",film_scene,8,Subtle physics and camera work emphasize the emotional gravity of departure.,Physics triggers: flutter and breath visible
seedance_20_0108,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A tense stealth infiltration in a high-tech facility, with motion-accurate shadows and subtle ripples on glass panels as the protagonist moves silently. Air circulation causes small fluttering of papers on desks. + Camera: crane tilt and handheld close-ups + Cut to: POV through night vision goggles + Audio notes: low electronic drone with heartbeat rhythm","sci-fi, cinematic, tense, realistic, stealth",film_scene,9,Combines precise motion physics with atmospheric sound and camera angles for suspense.,Physics triggers: ripple and flutter
seedance_20_0109,Seedance 2.0,video,Cinematic,Film Scene & Short Film,A whimsical animated short scene where a child’s kite gets caught in a swirling autumn leaf storm. Leaves swirl and flutter dynamically with natural momentum. The camera performs a joyful 360 orbit around the child chasing the kite. + Audio notes: playful orchestral melody synced to leaf motion and wind gusts,"animated, cinematic, stylized, joyful, natural",film_scene,8,Physics-based leaf dynamics paired with expressive camera work create playful emotion.,Physics triggers: swirl and flutter
seedance_20_0110,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A slow, reflective nighttime city rooftop scene where the protagonist contemplates life. Soft breeze causes loose papers and clothing to flutter, distant traffic creates subtle ripples in puddles. + Camera: slow crane tilt up to starry sky + Cut to: close-up of contemplative expression + Audio notes: minimalist ambient soundtrack with rhythmic city sounds","cinematic, reflective, realistic, naturalistic, moody",film_scene,7,The combination of subtle environmental physics and elegant cinematography evokes introspection.,Physics triggers: flutter and ripple
seedance_20_0111,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"[@Video1 serene forest at dawn with soft mist] A lone wanderer walks slowly through an ancient, misty forest, sunlight piercing through dense foliage. Leaves flutter and ripples form in a nearby stream as a gentle breeze passes. The camera employs a smooth dolly push following the character with fluid, physics-accurate leaf flutter and breath visible in the cool morning air. Cut to: a close-up of the wanderer's eyes reflecting sunlight, rack focus shifting from background to foreground. Audio-driven subtle bird calls and ambient forest sounds create rhythmic harmony with the visuals.","photorealistic, cinematic, natural lighting, fluid motion",film_scene,9,Combines natural environment with detailed physics for immersive atmosphere.,"Physics triggers: flutter, breath visible; Camera: dolly push; Audio-visual sync"
seedance_20_0112,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A tense urban noir alley at night, rain cascading onto slick cobblestones, neon signs flickering above. A detective in a trench coat lights a cigarette, smoke billowing visibly with each breath. Physics-accurate raindrop ripple effects on puddles and cascade dripping from rooftop edges. Handheld camera with subtle shake captures a 360 orbit around the character, enhancing suspense. Cut to: a shadowy figure appearing at the alley entrance, shattering a glass bottle, shards scattering realistically. Audio synced with rain beats and distant sirens heighten tension.","cinematic, noir, photorealistic, moody, urban",film_scene,10,"Masterful blend of lighting, physics effects, and camera movement intensifies suspense.","Physics triggers: cascade, ripple, shatter; Camera: handheld, 360 orbit; Audio-visual sync"
seedance_20_0113,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"[@Image1 vintage 1940s cityscape] In a bustling 1940s metropolis, a stylish woman in period attire stands on a busy street corner amid swirling autumn leaves. The camera performs a crane tilt up revealing towering art deco skyscrapers. Leaves swirl and flutter realistically with wind physics. Cut to: an overhead aerial shot of crowded streets with cars and pedestrians moving rhythmically, synchronized to a jazz soundtrack. Motion is smooth and physics-accurate capturing the era's energy with stylized film grain and desaturation.","stylized, period piece, cinematic, jazz era, film grain",film_scene,8,"Evokes nostalgic mood through period styling, physics-driven elements, and dynamic camera work.","Physics triggers: flutter, swirl; Camera: crane tilt up, aerial; Audio-visual sync"
seedance_20_0114,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"In a futuristic metropolis at dusk, neon holograms ripple across glass skyscrapers while hover cars pass beneath. A cybernetic protagonist stands on a balcony, wind causing their coat to billow gently. The scene uses fluid, physics-accurate billows and ripples with a cinematic aerial crane shot that slowly zooms in. Cut to: a tight handheld shot of the protagonist’s reflective visor displaying augmented reality data synced with a pulsating synth soundtrack. Motion is smooth and rhythm-matched to audio beats for immersive futurism.","sci-fi, cinematic, futuristic, neon, smooth motion",film_scene,9,Futuristic visuals combined with physics and audio synchronization produce an immersive high-tech vibe.,"Physics triggers: billows, ripple; Camera: aerial crane, handheld; Audio-visual sync"
seedance_20_0115,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"[@Video1 silent film clip of 1920s party] Inside an opulent ballroom, high society guests dance in elegant gowns and tuxedos. A chandelier overhead crumbles realistically due to a sudden tremor, dust and shards falling in slow motion. The camera uses a handheld style to evoke tension amidst a smooth dolly push tracking a startled protagonist. Cut to: a rack focus from the sparkling chandelier to a terrified guest. Audio is minimal but punctuated by an old jazz piano tune and the subtle sound of shattering glass, creating contrast.","period, cinematic, dramatic, slow motion, art deco",film_scene,8,Dramatic physics triggers combined with period aesthetics heighten emotional impact.,"Physics triggers: crumble, shatter; Camera: dolly push, handheld, rack focus"
seedance_20_0116,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"A tense hostage negotiation unfolds inside a dimly lit warehouse. Dust particles billow in shafts of light cutting through broken windows. The camera switches between steady crane shots highlighting the environment and quick handheld close-ups on faces conveying emotion. The slow-motion flutter of papers as demands are tossed between characters is physics-accurate. Cut to: a splash effect as spilled coffee hits the floor, synchronized precisely with a crescendo in the soundtrack to amplify tension.","dramatic, cinematic, tense, realistic physics, moody lighting",film_scene,9,Realistic physics combined with strategic camera work builds palpable tension.,"Physics triggers: billows, flutter, splash; Camera: crane, handheld; Audio-visual sync"
seedance_20_0117,Seedance 2.0,video,Cinematic,Film Scene & Short Film,An intimate rain-soaked conversation under a flickering streetlamp on a quiet city sidewalk. Drops cascade down the lamp glass and splash onto nearby puddles with physics-accurate ripple effects. The camera uses a dolly push combined with a rack focus shifting from the characters’ faces to rain-soaked surroundings. Cut to: a wide aerial shot emphasizing isolation in the urban environment. Subtle ambient rain sounds and soft piano notes are rhythm-matched to the characters’ breath visible in the cold night air.,"cinematic, intimate, moody, photorealistic, rain",film_scene,9,Combines close emotional moments with detailed environmental physics for immersive storytelling.,"Physics triggers: cascade, ripple, breath visible; Camera: dolly push, rack focus, aerial; Audio-visual sync"
seedance_20_0118,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"[@Image1 desolate desert road] A lone motorcycle speeds down a vast desert highway at sunset, dust billowing dramatically behind. The physics-accurate billows swirl with natural momentum as the rider effortlessly leans into curves. The camera follows in a dynamic aerial 360 orbit capturing the sun’s fiery descent. Cut to: a slow-motion close-up of the rider’s determined eyes beneath a cracked visor. Audio features a rhythmic, revving engine sound mixed with a fading electric guitar riff synchronized with the motion.","cinematic, action, dramatic lighting, photorealistic, dynamic camera",film_scene,9,Dynamic physics and camera movement paired with audio-driven motion deliver thrilling visuals.,"Physics triggers: billows, swirl; Camera: aerial 360 orbit; Audio-visual sync"
seedance_20_0119,Seedance 2.0,video,Cinematic,Film Scene & Short Film,"Inside a cramped spy safehouse at night, flashing lights cast fluttering shadows on peeling wallpaper. An agent quickly shuffles papers that ripple realistically across a cluttered desk. The handheld camera captures jittery movements as tension mounts, intercut with a smooth dolly push toward a locked briefcase. Cut to: a close-up of trembling hands opening the case, the sound of a heartbeat rhythm-matched with the visuals. Subtle breath visibility emphasizes anxiety in the cold, claustrophobic scene.","cinematic, thriller, moody, tense, realistic physics",film_scene,8,Detailed physics and audio-visual sync heighten suspense in a constrained environment.,"Physics triggers: flutter, ripple, breath visible; Camera: handheld, dolly push; Audio-visual sync"
seedance_20_0120,Seedance 2.0,video,Cinematic,Film Scene & Short Film,A surreal dream sequence unfolds in a lush garden where flowers and petals swirl unnaturally in slow motion. The camera performs a smooth 360 orbit around the dreamer lying on a bench as petals flutter and swirl with exaggerated physics. The environment transitions fluidly with color shifts from warm to cool tones. Cut to: an extreme close-up of the dreamer’s eye reflecting the kaleidoscopic scene. Audio features ethereal pads rhythm-matched to the swirling visuals creating an otherworldly atmosphere.,"cinematic, surreal, stylized, dreamlike, fluid motion",film_scene,8,Stylized physics and immersive camera work create a captivating dreamlike experience.,"Physics triggers: flutter, swirl; Camera: 360 orbit; Audio-visual sync"
seedance_20_0121,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"[@Image1: runway with minimalist modern architecture] A high-fashion runway show held inside a sleek, minimalist modern architectural space with stark white walls and sharp geometric lines. Models showcase avant-garde apparel featuring metallic textures and asymmetrical cuts. Physics triggers emphasize billowing fabric and natural momentum as models walk fluidly down the runway. Camera employs a smooth dolly push following each model in rhythm with an upbeat electronic soundtrack, synchronized to highlight fabric motion and model strides. Cut to close-up shots focusing on intricate garment details and fluid silk sleeves fluttering with each step. The lighting is crisp and high-contrast to accentuate metallic reflections and sharp silhouettes.","photorealistic, cinematic, modern, minimalist, high-contrast",fashion_show,9,Combines striking architectural space with fluid fabric physics and synchronized camera movement to highlight garment innovation professionally.,physics-accurate billowing fabric with dolly push camera
seedance_20_0122,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"An outdoor fashion campaign shot during golden hour in a lush botanical garden featuring diverse models wearing flowing bohemian styles with earthy tones and textured layers. The scene uses natural light to create soft shadows and warmth. Physics simulations generate gentle ripple and flutter effects in lightweight fabrics as models interact naturally with the environment, walking barefoot on grass. Aerial camera shots circle slowly to showcase the expansive setting, then cut to handheld close-ups capturing natural expressions and intricate embroidery. Audio is ambient nature sounds blended with soft acoustic melodies to enhance the organic feel.","photorealistic, naturalistic, bohemian, warm, textured",fashion_show,8,"Harnesses natural light and physics-driven fabric motion in an organic environment, delivering an authentic and inviting campaign.",physics-triggered fabric flutter combined with aerial and handheld cameras
seedance_20_0123,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"[@Video1: high-energy streetwear runway] An urban nighttime fashion show on a neon-lit city rooftop, featuring edgy streetwear with bold graphics and reflective surfaces. Models exhibit confident, rhythmic walks enhanced by audio-driven motion syncing to a pulsating hip-hop beat. Physics triggers create realistic ripple and splash effects on glossy rain-soaked surfaces as models stride dynamically. The camera uses rapid rack focus shifts between models and the vibrant city skyline, interspersed with 360-degree orbit shots capturing the electric atmosphere. Dramatic colored lighting accents reflective apparel and sharp accessories.","stylized, dynamic, urban, neon, audio-driven",fashion_show,9,"Dynamic audio-visual sync and physics effects energize the urban streetwear vibe, creating compelling commercial footage.",audio-driven ripple and splash physics with rack focus camera
seedance_20_0124,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"A high-concept sci-fi inspired fashion show inside a futuristic glass dome with holographic projections and LED-infused garments. Models move smoothly with fluid, almost otherworldly momentum, enhanced by physics-accurate billows and fluttering of semi-transparent tech-fabrics. The camera performs slow crane shots and 360° orbits highlighting the interplay of light reflections on materials. Cut to close-ups showcasing intricate LED patterns synchronized with ambient electronic soundscapes. The entire scene balances cinematic realism with stylized futuristic aesthetics, emphasizing innovation in both apparel and presentation.","cinematic, sci-fi, futuristic, stylized, high-tech",fashion_show,10,Integrates advanced physics and lighting with innovative fabric technologies to create a captivating futuristic runway experience.,physics-driven flutter on tech-fabrics paired with crane and orbit camera
seedance_20_0125,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"[@Image1: classic art deco theater interior] An elegant haute couture fashion show set inside a lavish art deco theater with rich gold and black details. Models wearing opulent gowns with intricate beadwork and flowing silk move gracefully, their movements accentuated by physics-driven natural momentum and billowing fabric effects. The camera employs handheld and tilt-up shots to capture the grandeur of the venue and the detail of the costumes, while subtle breath visible effects add depth to the atmosphere. Soft classical music cues the motion rhythm, creating a refined, timeless commercial quality.","photorealistic, luxurious, classical, elegant, detailed",fashion_show,9,"Marries lavish venue and detailed couture with natural fabric physics and dynamic camera work for a high-end, immersive experience.",physics-accurate billowing silk with handheld and tilt cameras
seedance_20_0126,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"A cutting-edge avant-garde campaign featuring models in sculptural outfits made of unconventional materials like metal and glass fragments. The setting is an abandoned industrial warehouse with cracked concrete floors and natural light streaming through broken windows. Physics triggers simulate realistic shatter and crumble effects on glass elements as models move, enhancing the tactile nature of the designs. The camera uses crane shots for dramatic overhead views and close-ups to capture texture contrasts. An ambient, minimalistic soundtrack complements the stark industrial vibe, emphasizing the raw, edgy aesthetic.","stylized, avant-garde, industrial, textured, raw",fashion_show,8,Combines striking physics effects with raw industrial visuals to showcase experimental fashion in a memorable commercial format.,physics-triggered shatter and crumble with crane camera
seedance_20_0127,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"[@Video1: classic runway show] A traditional indoor runway show featuring timeless tailored suits and eveningwear in deep jewel tones. Models exhibit fluid and poised walks with natural momentum physics affecting subtle fabric drapes and sleeve sways. The lighting is warm, with soft spotlights focusing on each model. The camera uses slow dolly pushes combined with rack focus transitions to alternate between full-body and detailed accessory shots like cufflinks and ties. The soundtrack is a slow jazz score, rhythmically matched to the model movements for a polished and classy commercial feel.","photorealistic, classic, elegant, warm, timeless",fashion_show,9,"Refined use of physics and camera techniques combined with classic styling create a sophisticated, professional runway video.",natural momentum physics with rhythm-matched dolly push and rack focus
seedance_20_0128,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"In a vibrant pop-art inspired studio set, models wear colorful, graphic-heavy streetwear collections. The environment includes bold patterns and oversized props, enhancing the stylized look. Physics simulations create flutter and swirl effects on loose garments and oversized scarves as models move energetically. The camera uses handheld motion to create a lively, immersive feel with quick cuts emphasizing model personality. Beat-synchronized audio with pop and funk elements drives model motions and camera pans, producing a dynamic and youthful campaign video.","stylized, colorful, pop-art, energetic, urban",fashion_show,8,"Vibrant styling paired with audio-visual rhythm and physics effects create an engaging, youthful fashion campaign.",beat-synchronized motion with physics-driven flutter and handheld camera
seedance_20_0129,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"A luxury swimwear campaign shot on a pristine tropical beach at sunrise. Models sport elegant, minimalistic swimwear with metallic accents. Physics triggers simulate splash and ripple effects as models interact playfully with water, while gentle breath visible effects add realism in the cool morning air. The camera gently dollies along the shoreline with soft focus transitions to capture sun glints on wet fabric surfaces. Ambient ocean sounds blend with soft instrumental music, emphasizing natural elegance and relaxed sophistication.","photorealistic, natural, luxury, soft, elegant",fashion_show,9,Seamless integration of natural environment physics with elegant styling enhances the luxurious appeal of the swimwear campaign.,physics-triggered splash and ripple with dolly push camera
seedance_20_0130,Seedance 2.0,video,Fashion,Fashion Show & Campaign,"[@Image1: classic ballroom with ornate chandeliers] An exclusive evening wear fashion show staged in a grandiose rococo ballroom with ornate chandeliers and gilded details. Models wear voluminous gowns and tuxedos featuring heavy velvet and brocade fabrics. Physics simulations create realistic billowing and crumple effects on thick, luxurious materials as they move slowly with graceful momentum. The camera uses a combination of crane and slow rack focus shots to highlight the elaborate venue and detailed costumes. Classical strings score accompanies slow model pacing, emphasizing sophistication and timeless elegance.","photorealistic, luxurious, classical, opulent, elegant",fashion_show,10,"Combining rich, textured fashion and grand venue with detailed physics and refined camera work delivers a perfect high-end presentation.",physics-accurate billowing on heavy fabrics with crane and rack focus shots
